key,n_rows,n_sessions,top_action,purity
다크모드 토글 기능 넣자. 일단 App 진입점부터 보고,2,2,grep_search,0.5
"다음으로 큰 도움이 됐어, 지금까지 진행한 내용 한번 정리해줄래?",2,2,respond_only,1.0
다음으로 좋아 이제 마무리하고 지금까지 한 거 정리해줘,2,2,respond_only,1.0
"다음으로 자 이제 마무리하자, 지금까지 한 거 요약해줘",2,2,respond_only,1.0
"다음으로 여기까지 하면 될 것 같아, 진행한 거 요약해줘",2,2,respond_only,1.0
다음으로 앱 콜드스타트 때 가끔 네트워크 에러 토스트가 헛뜬다. 재현이 들쭉날쭉이라 좀 막막한데 추적 계획부터 세우자,2,2,ask_user,1.0
다시 한번 빌드 가보자,2,2,run_bash,1.0
다시 한번,2,2,run_tests,1.0
다시 테스트 스위트 한번 돌려줄래,2,2,run_bash,0.5
다시 테스트,2,2,run_tests,1.0
데이터 경로 하드코딩된 데가 군데군데 있는 거 같은데 어디어디 박혀 있는지 좀 찾아줄래?,2,2,grep_search,1.0
"look, this is good enough for what I needed, round it off and summarize, any time",2,2,respond_only,1.0
"look, this is good enough for what I needed, round it off and summarize",2,2,respond_only,1.0
"look, let's wrap it up, give me a quick recap",2,2,respond_only,1.0
"look, let's stop here, just summarize what we did",2,2,respond_only,1.0
"look, alright, let's wrap up and summarize what we did",2,2,respond_only,1.0
login이랑 evaluate가 쓰는 하이퍼파라미터 기본값 컨벤션이 요즘 어떻게 잡는 게 좋은지 레퍼런스 좀 찾아봐줄래,2,2,plan_task,1.0
"login가 torch.manual_seed만 하고 있고 numpy랑 dataloader worker 쪽은 안 잡네. 그런데 worker 시드를 generator로 줄지 worker_init_fn으로 줄지 컨벤션이 레포마다 다른데, 여기 방침이 따로 있어?",2,2,plan_task,0.5
"login's broken, can you look into it?",2,2,plan_task,0.5
"login 쪽 이 정도면 됐어, 마무리하고 요약해줘",2,2,respond_only,1.0
login is returning 500 in prod since this morning. where does the token actually get minted?,2,2,grep_search,0.5
lodash is in there but i swear we ripped it out months ago. is it imported anywhere still?,2,2,read_file,0.5
lock 파일도 같이 갱신해야 하니까 업데이트 명령 한번 돌려,2,2,run_tests,0.5
"댓글에 대댓글(답글) 기능 넣어달라고 요청이 왔는데, 사실 요구사항이 좀 애매해요. 무한 depth로 가야 하는 건지 아니면 1단계만 허용하는 건지 모르겠는데 어떻게 잡을까요?",2,2,ask_user,1.0
대충 구조는 잡혔다. 이거 한 번에 손대면 꼬일 것 같으니 단계부터 쪼개서 정리해줄래?,2,2,ask_user,1.0
다행히 거긴 안 쓰네. 그럼 모델 관련 테스트만 빨리 돌려서 깨진 거 없나 보자,2,2,run_tests,1.0
두 파일 다 건드렸으니 타입 한번 전체로 봐줘,2,2,lint_or_typecheck,0.5
두 군데 어디?,2,2,list_directory,0.5
두 군데 다 Pageable 넘기게 같이 고쳐야겠다. 서비스랑 컨트롤러 묶어서,2,2,edit_file,1.0
두 개 깨졌네. 테스트 코드가 어떤 걸 검증하는지부터 봐야겠다. 그 파일 좀 열어줘,2,2,grep_search,1.0
동작 자체 안 깨졌나 일단 실행,2,2,run_bash,1.0
돌려서 숫자 나오는지만 보자,2,2,run_bash,0.5
도커로 띄우는 구조 같던데 Dockerfile 어떻게 생겼나 보자,2,2,read_file,1.0
도커 이미지에서 fp16 되려면 cuda 버전 맞아야 되는데 Dockerfile 베이스 뭐 쓰는지 확인,2,2,read_file,1.0
도커 이미지 빌드가 중간에 깨져. Dockerfile 내용부터 확인해보자,2,2,glob_pattern,0.5
도커 빌드가 자꾸 깨진다는데 환경 쪽부터 파보자. 일단 빌드 돌려봐,2,2,lint_or_typecheck,0.5
도커 빌드가 pip install 단계에서 죽어 Dockerfile 좀 까봐,2,2,read_file,0.5
도커 빌드 어떻게 돼 있나. Dockerfile 열어봐,2,2,read_file,1.0
도커 빌드 되나 확인,2,2,run_bash,0.5
데코레이터 빠졌나보네. short_description 누락이랑 import 정리해서 다시 손봐,2,2,apply_patch,0.5
"데이터셋 클래스에 캐싱 기능을 넣을까 하는데, 캐싱을 메모리로 할지 디스크로 할지 좀 고민이야. 요구사항이 명확하지 않은데 어떻게 가는 게 좋을까?",2,2,ask_user,0.5
데이터 다시 불러오는 함수가 store 쪽에 있을것같은데 fetchFeed 같은거 검색해봐,2,2,grep_search,0.5
두번째 while 부분 함수 통째로 보여줘,2,2,grep_search,0.5
두 파일에 똑같이 흩어져 있네. events DAG 본문도 직접 봐서 얼마나 겹치는지 눈으로 확인하자,2,2,list_directory,0.5
locale 파일들 패턴으로 찾아봐,2,2,read_file,1.0
loading일 때 disabled 되는 케이스 한 줄 추가,2,2,apply_patch,0.5
"loading 이랑 disabled 를 isLoading, isDisabled 로 통일하려고 하는데 이 props 다른 데서도 넘기고 있을 거 아니에요? 어디서 쓰는지 찾아줘요",2,2,read_file,0.5
load_state 작업은 여기까지 하고 정리해줘,2,2,respond_only,1.0
load_level 이거 어디서 정의됐는지 또 진짜 있긴 한지 찾아줘,2,2,read_file,0.5
"load 함수가 plain insert만 하나본데, 그 부분 코드 좀 자세히 보자",2,2,read_file,1.0
list_display에 customer_name 들어가 있는데 모델엔 그런 필드 없는듯. 모델 필드 어떻게 돼있어,2,2,read_file,1.0
list 뷰랑 serializer 둘 다 걸리네. 우선 list 뷰 본체 보자,2,2,list_directory,0.5
lint이랑 test 잡이 의존성 없이 따로 도는데 lint 먼저 통과해야 test 돌게 needs 걸어줘,2,2,edit_file,1.0
lint이랑 test 잡 분리해서 다시 써줘,2,2,edit_file,0.5
lint도 깔끔한지 간단히,2,2,run_tests,0.5
"lint the whole src tree, i wanna clear out warnings before i touch anything, thanks",2,2,run_bash,0.5
두 파일 다 타입 깨끗한지 봐줘,2,2,run_tests,1.0
두 파일 다 걸리네. 그럼 Number를 f64까지 품게 바꾸고 매칭하는 쪽도 같이 손봐야 하니까 한번에 패치로 가자,2,2,edit_file,0.5
라우터 안에서만 쓰이네 다행이다. 테스트 쪽에서도 함수명 직접 부르는지 확인해줘,2,2,grep_search,0.5
딱히 추가할 건 없네요tests/integration.rs 혹시 문서 파일이 tests 말고 더 있나 패턴으로 한번 훑어줄래요?,2,2,grep_search,1.0
딥링크를 react-navigation으로 처리하려는데 우리 버전 기준 권장 설정이 가물가물하네. 공식 문서에서 linking config 최신 방식 좀 찾아봐 시간 될 때,2,2,plan_task,1.0
딥링크 핸들링 기능 추가하려는데 라우팅 관련 코드가 src 안 어디에 흩어져있는지 모르겠어,2,2,grep_search,1.0
딥링크 핸들러 새로 붙일 거야. buildQuery 쪽에 스킴 파싱 추가하는 작업 단계 좀 나눠줘,2,2,ask_user,0.5
딥링크 붙여야 하는데 네이티브 설정 양쪽 다 건드려야지. 안드 gradle 먼저 보자,2,2,read_file,0.5
"디버그 로그 레벨 옵션을 아예 새 파일로 빼고 싶은데, 일단 지금 로깅이 어디서 어떻게 쓰이는지 grep 좀 해줘",2,2,list_directory,0.5
디바운스 검색을 vue에서 깔끔하게 하는 패턴 좀 찾아봐줘. composable로 빼는 게 좋을지도,2,2,plan_task,1.0
등록했으면 마이그레이션 한번 적용해줘,2,2,run_bash,1.0
둘이 비교 규칙이 미묘하게 다르다. 문자열 비교 vs 튜플 비교. 양쪽 다 튜플 비교로 통일해서 같이 고쳐,2,2,edit_file,0.5
둘 다 있네 ㅎㅎ kts쪽 의존성 뭐뭐 들어가있어?,2,2,glob_pattern,0.5
"둘 다 안 쓰는구나. 롤백 시 카나리 비중 줄이는 단계 넣고 싶은데, 비중 기본값을 0으로 죽일까 아니면 50으로 단계적으로 뺄까?",2,2,plan_task,1.0
둘 다 만졌으니 타입 한번 훑어줘,2,2,lint_or_typecheck,0.5
둘 다 그 문자열을 상수 하나로 빼서 같이 참조하게 정리해줘. 두 파일 한꺼번에 바꾸면 돼,2,2,edit_file,0.5
둘 다 같은 파일이네. events 쪽도 구조 같은지 비교하게 열어봐,2,2,list_directory,0.5
둘 다 'warehouse_default'로 통일하자. 두 파일 같이 고쳐줘,2,2,edit_file,0.5
로그인 붙이고 나서부터 /me 호출하면 자꾸 401 떨어지는데 왜 이러지ㅠ,2,2,grep_search,0.5
로그인 누르면 가끔 무한 로딩 걸려요ㅠ 콘솔엔 별 말 없고... 어디부터 봐야 할까,2,2,ask_user,1.0
로그인 기능이 어떻게 굴러가는지 흐름을 좀 잡고싶은데... 인증 쪽 코드가 어디 흩어져 있는지부터 찾아주실래요?,2,2,list_directory,0.5
로그인 rate limit 걸고 싶은데 fastapi에서 보통 어떻게들 하지,2,2,ask_user,0.5
로그에 토큰이랑 비번 평문으로 찍힌다는 인시던트 떴어. log나 print 계열로 민감정보 흘리는 데 다 뒤져줘,2,2,read_file,1.0
로그에 토큰이 평문으로 찍히는 거 같음. 일단 로거 구현부 좀 보자,2,2,grep_search,0.5
로그에 토큰이 그대로 찍히는 거 위험함. 마스킹 기능 넣기 전에 단계부터 잡자,2,2,plan_task,1.0
로거 테스트 통과하는지 확인.,2,2,run_bash,1.0
렌더 쪽까지 바꿨으면 동작 잘 되는지 한번 돌려봐야죠,2,2,run_bash,0.5
레이트리밋 미들웨어 새로 만들 거야. py 파일 전체 구조 한번 보게 목록 뽑아줘,2,2,read_file,0.5
레벨 세팅을 SetLevel로 하는구나. 그럼 이거 실제로 코드 곳곳에서 얼마나 불러쓰는지 전체에서 검색해줄 수 있어요?,2,2,glob_pattern,1.0
레벨 enum이랑 Debug/Warn 메서드 추가해줘,2,2,edit_file,0.5
런서버 띄워서 실제 헤더 나가는지 확인,2,2,run_bash,1.0
런너 테스트도 마저 돌려줘,2,2,run_tests,1.0
라우트 파일들 지금 뭐뭐 있더라,2,2,grep_search,0.5
라우터마다 HTTPException 직접 raise하는 거 핸들러로 묶고 싶은데 fastapi에서 보통 어떻게 처리하는 게 정석이야?,2,2,plan_task,0.5
로그인 여부에 따라 Button 안에서 분기하게 고쳐줘. useBootstrap에서 받은 토큰 기준으로,2,2,edit_file,0.5
"로그인 안 한 유저는 헤더에서 일부 메뉴 숨겨야 하거든. 근데 요구사항이 좀 애매한데, 숨김이야 비활성화야?",2,2,plan_task,0.5
lint the two files i touched,2,2,run_tests,0.5
"lint the data dir, dont want a stray import",2,2,lint_or_typecheck,0.5
"lint that file, want it clean",2,2,lint_or_typecheck,0.5
lint it one more time,2,2,run_bash,1.0
line near the kubectl set image looks fishy. it greps the image tag from somewhere?,2,2,glob_pattern,1.0
limiter needs to live on the app too. where's the app instance set up,2,2,list_directory,0.5
"limit/offset 계산하는 데가 의심스러운데, 이 파일 안에서 offset이랑 limit 쓰는 부분 다 짚어줄래요?",2,2,grep_search,0.5
"lib 작업은 여기까지 하고 마무리 짓자, 정리해줘 ㅎㅎ",2,2,respond_only,1.0
lets see it actually log something at verbose,2,2,run_bash,0.5
lets actually run it and see if it stops early on a tiny run,2,2,run_tests,0.5
"let's wrap it up, give me a quick recap, thank you",2,2,respond_only,1.0
"let's wrap it up, give me a quick recap, appreciate it",2,2,respond_only,1.0
"let's wrap it up, give me a quick recap!",2,2,respond_only,1.0
"로그인 안 하면 인덱스 페이지에서 게스트 배너 띄우고 싶은데, 인증 상태를 페이지에서 어떻게 가져오는지 모르겠어. 좀 알아봐줘 어디서 노출되는지 먼저",2,2,read_file,0.5
"롤백 스크립트에 슬랙 알림 기능 붙이고 싶은데, 어떤 채널로 보내야 할지 정해진 게 없어서 좀 애매하네",2,2,web_search,0.5
로컬에선 다 통과하는데 CI만 빨감. 워크플로 정의부터 보자,2,2,list_directory,0.5
로컬에서 이미지 진짜 빌드되는지 한번 돌려보자,2,2,run_tests,0.5
로컬에서 앱이 부팅 도중 죽음 ㅠ datasource url 못 잡는 듯,2,2,run_tests,0.5
로컬에서 같은 명령 미리 돌려서 깨지나 보자,2,2,run_bash,0.5
"로직 대충 알겠고, 테스트부터 돌려봐 지금 상태 어떤지",2,2,run_tests,0.5
로직 검증 테스트도 한번,2,2,run_tests,0.5
로드밸런서 IP를 출력하는 output도 하나 더 넣어줄래? lb_ip 이런이름으로,2,2,edit_file,1.0
로그인하고 나면 헤더에 닉네임이 안 뜨고 빈칸으로 나와ㅠ 뭐가 문제인지 모르겠네 먼저,2,2,list_directory,0.5
로그인이 느리다는 제보가 들어왔는데 정보가 너무 없어. 뭘 먼저 확인하면 될지 사용자한테 물어봐줘,2,2,ask_user,0.5
"로그인 후 401 떨어지는 거 추적 중인데, 시큐리티 설정 핸들러 어디서 잡는지 검색해줘",2,2,glob_pattern,0.5
로그인 했는데 /users/me 부르면 500 떨어져요ㅠ 컨트롤러부터 좀 봐줄래요?,2,2,grep_search,0.5
로그인 하면 가끔 500 뜨는데 원인 좀 같이 찾아보자,2,2,read_file,0.5
로그인 풀리고 나서 토큰 갱신이 안 도는 것 같아. scripts부터 까보자,2,2,list_directory,1.0
로그인 폼 제출하면 'Cannot read properties of undefined (reading email)' 이런 에러가 떠요. user 객체가 비어있을 때 접근하나 봐요. email 어디서 읽는지 코드에서 찾아봐줄래요?,2,2,grep_search,0.5
로그인 요청 보내면 500 떨어지는데 원인 모르겠음,2,2,lint_or_typecheck,0.5
루트 맞대. 그럼 build_query.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘,2,2,respond_only,1.0
루트 맞대. 그럼 _verify.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘,2,2,respond_only,1.0
"let's wrap it up, give me a quick recap when convenient",2,2,respond_only,1.0
"let's wrap it up, give me a quick recap if that's ok",2,2,respond_only,1.0
"let's wrap it up, give me a quick recap for me please",2,2,respond_only,1.0
"let's wrap it up, give me a quick recap for me",2,2,respond_only,1.0
"let's stop here, just summarize what we did, thanks!",2,2,respond_only,1.0
"let's stop here, just summarize what we did, thank you",2,2,respond_only,1.0
"let's stop here, just summarize what we did, appreciate it",2,2,respond_only,1.0
"let's stop here, just summarize what we did — sorry to bug you",2,2,respond_only,1.0
"let's stop here, just summarize what we did when possible",2,2,respond_only,1.0
루트 맞대. 그럼 User.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘,2,2,respond_only,1.0
루트 맞대. 그럼 Pipeline.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘,2,2,respond_only,1.0
루트 맞대. 그럼 Parser.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘 좀,2,2,respond_only,1.0
루트 맞대. 그럼 Header.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘,2,2,respond_only,1.0
롤아웃 잘 됐는지 확인,2,2,run_tests,0.5
리턴 타입 힌트가 dict인데 실제론 str 반환하네. 맞게 고쳐줘,2,2,edit_file,0.5
리액트에서 zustand selector 최적화 권장 패턴 최신 거 한번 찾아봐줄래?,2,2,plan_task,0.5
리스트 화면들에 pull-to-refresh 넣을 건데 screens 밑에 화면 파일 다 뽑아줘,2,2,list_directory,0.5
리스트 뷰에 페이지네이션 붙이려는데 일단 루트에 뭐 있는지 디렉토리 한번 보자,2,2,glob_pattern,0.5
리스타트 카운트 안 늘어나는지도 잠깐 보자,2,2,run_bash,1.0
리소스 limit 어디서 박혀있나 찾아줘,2,2,read_file,0.5
리소스 limit 안 걸린 컨테이너 있는지 보고싶음. resources 키워드로 훑어줘,2,2,grep_search,1.0
리밋 메모리 4Gi인데 8Gi로 올리고 requests도 같이 4Gi로 맞춰줘,2,2,apply_patch,1.0
리드미에도 명확히 안 적혀있는데... 실제로 너가 봤을 때 어느쪽을 진입점으로 보면 될까? 판단이 안 서서 물어봐요,2,2,ask_user,1.0
리더보드 붙이려는데 점수 관련 코드가 어디 흩어져 있는지 좀 찾아봐줘,2,2,list_directory,0.5
루트에 설정파일들 뭐뭐 있는지 한번 훑어보자,2,2,glob_pattern,0.5
루트에 설정 파일들 뭐뭐 있는지 한번 쭉 보여줄래 꼼꼼히,2,2,list_directory,1.0
루트 컨테이너 클래스에 dark 배경 추가해줘,2,2,apply_patch,1.0
루트 맞대. 그럼 useAuth.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘,2,2,respond_only,1.0
루트 맞대. 그럼 refresh_token.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘 시간 될 때,2,2,respond_only,1.0
루트 맞대. 그럼 preprocess.txt 자체는 멀쩡한거고 ignore 문제겠네. 일단 여기까지 정리해줘,2,2,respond_only,1.0
마크업 괜찮아 보이네. 헤더랑 같이 그려지나 헤더도 잠깐 보고,2,2,list_directory,0.5
마지막으로 한 번 더 돌려보자,2,2,run_bash,0.5
마지막으로 학습 테스트 전체 돌려서 회귀 확인해주세요,2,2,run_bash,1.0
마지막으로 전체 빌드,2,2,run_bash,1.0
마지막 페이지에서 cursor None 처리 빠졌네 거기 보정해줘,2,2,edit_file,0.5
마이그레이션 적용되는지 셸로 확인,2,2,run_bash,1.0
마이그레이션 순서가 꼬였네. 의존성 어디서 선언했나 찾아봐,2,2,grep_search,1.0
마이그레이션 생성해야지,2,2,lint_or_typecheck,0.5
릴리즈로 다시 빌드 돌려봐,2,2,run_tests,0.5
리프레시 토큰이 만료돼도 갱신이 되는 버그가 있다는데 솔직히 재현 조건을 모르겠어. 뭘 더 알려줘야 추적할 수 있을까,2,2,ask_user,1.0
리포지토리에 deleted=false만 가져오는 쿼리 메서드 하나 추가해줘,2,2,edit_file,1.0
리포지토리도 PagingAndSortingRepository 상속하게 같이 손봐야 함 짧게,2,2,edit_file,1.0
리포에 findByIdGreaterThan 류로 커서 메서드 하나 추가해줘,2,2,edit_file,1.0
리포 인터페이스 한번 펼쳐봐,2,2,grep_search,1.0
리팩토링 들어가기 전에 패키지 구조부터 다시 보고 싶어. .go 파일 전부 한눈에 뽑아줄래?,2,2,grep_search,0.5
리팩토링 들어가기 전에 컴포넌트가 총 몇 개나 되는지 .vue 파일 다 긁어봐,2,2,read_file,0.5
맞네 dedup 단계가 빠져 있어. DedupOperator 임포트해서 extract랑 load 사이에 끼워줘,2,2,apply_patch,0.5
만료 검사 로직이 두 군데로 갈라져 있으니까 두 파일 같이 손봐서 한쪽으로 모으자,2,2,edit_file,1.0
막혀서 그런데 좋아 이제 마무리하고 지금까지 한 거 정리해줘,2,2,respond_only,1.0
let me see it boot locally for a sec,2,2,run_bash,1.0
"let me run tsc across the whole tree real quick, just to be safe",2,2,run_bash,1.0
let me run it to see if the thing animates now,2,2,run_bash,1.0
let me confirm the screen still type-checks clean after that guard,2,2,run_tests,0.5
ldflags에 commit 주입하는 라인도 Makefile에 넣어야겠네,2,2,edit_file,1.0
large.yaml로 띄우면 learning_rate가 None이라고 죽어. 그 설정파일 통째로 좀 보여줘,2,2,read_file,0.5
"kubectl 쓰는 step에서 kubeconfig 세팅이 비어보이는데, 이거 환경에 따라 다를 거 같아서. 혹시 클러스터 인증을 OIDC로 가는지 아니면 KUBE_CONFIG 시크릿 그대로 쓰는지 알려줄래?",2,2,ask_user,0.5
kubectl rollout undo 한 줄밖에 없네... 이거 의도한 동작 맞는지 좀 모르겠다. 이대로 둬도 되는 건지 봐줄 수 있어?,2,2,plan_task,0.5
kicking off universal deep links. where's navigation configured?,2,2,list_directory,0.5
kick off a short smoke run to confirm lr actually ramps thanks,2,2,lint_or_typecheck,0.5
kick off a short smoke run to confirm lr actually ramps,2,2,run_bash,0.5
막혀서 그런데 오늘은 여기까지 하고 정리 좀 부탁해,2,2,respond_only,1.0
막혀서 그런데 구글 OAuth 콜백을 여기 build_query에 끼워넣어야 할 것 같은데 흐름이 좀 복잡하니까 단계별로 먼저 정리해줘,2,2,plan_task,1.0
모델 테스트 전부 돌려서 회귀 확인 먼저,2,2,run_bash,0.5
모델 정의 파일들 어디어디 있는지 py 파일 한번 쭉 훑자,2,2,glob_pattern,0.5
메트릭 엔드포인트 붙이려고. 파이썬 파일 뭐뭐 있나부터,2,2,read_file,0.5
메트로 켜면 홈이 흰화면임. config 먼저 보자,2,2,grep_search,0.5
메인에 보스 클래스 있는 거 같은데 통째로 보여줘,2,2,list_directory,0.5
메인 페이지에서 그 함수 import 해서 클리어 시점에 호출하게 연결해줘,2,2,edit_file,1.0
메인 페이지에 리스트 페이징 좀 넣어줘,2,2,ask_user,1.0
메인 페이지에 검색바 컴포넌트 새로 만들려고. 근데 디바운스를 직접 짜는 게 나은지 라이브러리 쓰는 게 나은지 좀 애매하네,2,2,web_search,1.0
메인 tf에서 vpc 모듈 어떻게 호출하고 있는지 보여줘,2,2,grep_search,0.5
메뉴 닫힐 때 애니메이션 부분 코드 다시 한번 열어서 보여줘,2,2,read_file,1.0
멀티gpu 로 돌리면 가끔 loss 가 갑자기 nan 으로 튄다. 재현이 들쭉날쭉해서 골치아파,2,2,list_directory,0.5
먼저 load 로직이 어떻게 생겼는지 보자. users etl 열어줘,2,2,list_directory,0.5
매직링크는 토큰 발급/검증 흐름이 좀 달라서 그냥 막 끼워넣으면 꼬일 것 같애. 코드 건드리기 전에 단계부터 좀 쪼개줄래? 어떤 순서로 가야 안전한지,2,2,ask_user,0.5
"매니저 바꾸면 admin이나 다른 데서 .objects 쓰는 부분 영향 있을 텐데, all_objects 같은 거 따로 뚫어놨지? 어디서 objects 직접 쓰는지 찾아봐",2,2,grep_search,0.5
맞네 output에서 var.node_pool 그대로 쓰고 있어. for_each로 node_pools 돌게 고쳐줘,2,2,edit_file,1.0
맞네 head에 있어. defer 붙여줘 그럼,2,2,edit_file,1.0
바뀐 기준으로 src 정적분석 한번 돌려줘,2,2,run_bash,0.5
바뀐 거 컴파일 되는지 dbt run 한번 태워보자,2,2,run_bash,1.0
바뀐 거 돌아가는지 인증 관련 테스트부터 한번 돌려보자,2,2,run_bash,0.5
바꾼 다음에 빌드가 깨지진 않는지 도커 빌드 한번 돌려볼 수 있어?,2,2,run_tests,0.5
바꾼 김에 안드로이드 한번 빌드 돌려서 잘 되는지 확인해줄래,2,2,run_tests,0.5
바꾼 거 반영해서 staging 모델 컴파일만 한번 돌려보자,2,2,run_bash,1.0
바꾼 거 문법 깨졌나 plan 돌려보자,2,2,run_tests,0.5
민감값 마스킹 로직 비슷한 거 어디 있나,2,2,grep_search,1.0
뭐가 깨지는지 봐야겠다 그 테스트 파일 좀 열어봐,2,2,read_file,0.5
뭐가 깨졌지 ㅠ 일단 그 파일 다시 보자,2,2,list_directory,0.5
뭐가 걸렸대?,2,2,read_file,0.5
문법 깨졌나 bash -n 으로 한번,2,2,run_bash,0.5
묶은 test 스크립트가 실제로 도는지 한번 실행해보자,2,2,run_bash,0.5
모바일에서 헤더 메뉴 햄버거로 접는 기능 넣을 거임. 관련 미디어쿼리 어디 흩어져 있나 찾아줘,2,2,grep_search,0.5
모델 테스트로 검증하고 끝내자,2,2,run_bash,0.5
모델 테스트 한번 돌려보자 깨지는 거 없나,2,2,lint_or_typecheck,0.5
방금 건드린 두 파일 타입 안 깨졌나 봐줘,2,2,run_bash,0.5
방금 거 포함해서 다 통과하나 돌려봐,2,2,run_tests,1.0
방금 next.config.js 손댔는데 빌드 한번 돌려보자,2,2,run_tests,1.0
kick off a one-step smoke run to prove the new wiring holds,2,2,run_tests,0.5
kick off a dbt run and see what blows up,2,2,run_bash,0.5
"k8s 작업은 여기까지 하고 마무리 짓자, 정리해줘",2,2,respond_only,1.0
"k8s dir first, what's in there",2,2,grep_search,1.0
"k. add the toggle button, the theme css vars, and the JS that flips a data-theme attr — all three files together when you can",2,2,edit_file,0.5
just to confirm — we're adding CSP headers on every response. grep for where security filters get registered,2,2,grep_search,1.0
just to confirm — trying to add a kotlin extension somewhere but i honestly forget which files in this repo are even kotlin. can you find all the .kt files?,2,2,grep_search,0.5
just to confirm — ok I think we're done here — summarize what we did,2,2,respond_only,1.0
just inherited this repo. what's at the top level?,2,2,list_directory,0.5
just inherited this repo and i have no idea how data flows in. where does training actually start?,2,2,grep_search,1.0
방금 custom operator 에 validate 메소드 새로 넣었거든 근데 이게 어떤 작업인지 좀 애매하네... 어떤 입력에 대해 검증해야 하는건지 명확하게 알려줄 수 있어?,2,2,plan_task,1.0
받네 ㅇㅋ. 타입 안 깨졌는지 슬쩍 봐줘,2,2,lint_or_typecheck,1.0
반영하고 curl 한번 때려봐,2,2,run_bash,0.5
방금 만든 거 하나뿐이네 다행 ㅎㅎ 타입 이상 없나 확인해줘,2,2,run_bash,0.5
방금 만든 거 포함해서 테스트 전체 돌려,2,2,run_bash,0.5
java 소스 파일들 어디어디 있나 전체 목록 좀 뽑아줘,2,2,read_file,0.5
"jar 경로가 gradle 빌드랑 맞아야 하는데, build.gradle.kts에서 아카이브 이름 어떻게 잡았는지 확인 좀",2,2,list_directory,0.5
it references a bunch of vars. which ones are declared?,2,2,read_file,0.5
it pins a python version somewhere right? grep where,2,2,glob_pattern,0.5
"it does process.env.Pipeline with no fallback and no validation, so if its undefined the client just silently makes a broken connection. honestly im torn on the right fix — do you want me to throw early when its missing, or fall back to a local default?",2,2,ask_user,1.0
isLoggedIn 그대로 쓰면 되겠다. 헤더에 그거 가져다가 버튼 분기 넣어줘,2,2,edit_file,1.0
is there any existing image picker dep or do i pull one in?,2,2,read_file,0.5
is there already any limiter util hiding somewhere?,2,2,read_file,0.5
방금 만든 거 타입 이상 없나 한번 봐줘,2,2,lint_or_typecheck,0.5
방금 만든 거 스키마 유효한지 dry-run 돌려봐 지금,2,2,run_bash,0.5
방금 그거 다시 돌려보자,2,2,run_bash,1.0
방금 고친 거 테스트로 한번 검증하자,2,2,lint_or_typecheck,0.5
방금 고친 거 잘 도는지 게임 한번 띄워봐,2,2,lint_or_typecheck,0.5
방금 고친 거 세션 만료 로직 깨진 데 없는지 테스트로 한번 돌려봐,2,2,run_tests,0.5
배포 절차 설명이 deploy.sh랑 맞는지 스크립트도 같이 보자,2,2,grep_search,0.5
배포 스크립트가 어떻게 돌아가는지 알고 싶은데 .sh 파일들 어디 있어?,2,2,read_file,0.5
배포 스크립트 한번 열어줘,2,2,grep_search,1.0
"배너 컴포넌트 새로 하나 만들어야 할 것 같은데, components 폴더에 GuestBanner 새로 만들어줘",2,2,write_file,1.0
방금 합친 거 깨끗한지 정적 분석으로 라우트 디렉토리 통째로 한번 봐줘,2,2,lint_or_typecheck,0.5
방금 여러 군데 만졌는데 전체 타입 한번 싹 봐줄래?,2,2,run_bash,0.5
방금 뷰를 라우팅에도 연결하고 직렬화도 손봐야 하니까 urls랑 serializers 같이 수정해줘,2,2,edit_file,1.0
방금 봤는데 좋아 이제 마무리하고 지금까지 한 거 정리해줘,2,2,respond_only,1.0
방금 봤는데 disabled prop 줬을 때 동작이랑 충돌나나보다. 락이랑 disabled 같이 고려하게 다시 손봐줘,2,2,apply_patch,1.0
"방금 봤는데 TypeError: NoneType 계속 뜨는데 어떻게 해야 할지 모르겠어, 도와줄래?",2,2,ask_user,1.0
"방금 봤는데 Timeout 이거 어떻게 풀어야 할지 감이 안 와, 좀 도와줘",2,2,ask_user,1.0
방금 바꾼 거 타입 깨진 데 없는지 정적으로 한번 봐줘,2,2,run_bash,1.0
방금 바꾼 거 제대로 동작하는지 확인해 주실래요?,2,2,run_tests,1.0
방금 모델 좀 손봤는데 dbt run 한번 돌려서 깨지는 거 없나 확인해줘,2,2,run_bash,0.5
방금 머지하고 빌드 깨졌다는데 그냥 빌드 한번 돌려봐,2,2,run_bash,0.5
방금 만진 것들 타입 한번 훑어줘,2,2,lint_or_typecheck,0.5
버전 문자열을 어디서 주입하는지 좀 찾아봐.,2,2,glob_pattern,0.5
백엔드 처음 보는데 유저 쪽 API가 어디 있는지부터 좀 잡아줄래? 컨트롤러부터 보자,2,2,glob_pattern,1.0
배포 환경을 처음 보는 거라 컨테이너 빌드 정의부터 확인하고 싶어. Dockerfile 열어줘,2,2,grep_search,0.5
